index,prediction,text
5030,0,"Luck Bomberger was working two part-time jobs in a grocery store and a bank. Don Reist his friend invited him to go to Europe on a cattle boat. He said yes right then he knew it was an opportunity of a lifetime. UNRRA hired ""Seagoing Cowboys"" to take care of the horses, young cows, and mules that were shipped overseas. Luke signed up with his friend Don. Before arriving in Greece, Luke turned 18 years old, which meant he could be drafted for military service. When his draft board learned he was on a cattle-boat trip, they told him to keep doing that for his service. By the time he was discharged in 1947, he had made 9 trips the most of any Seagoing Cowboy. The cattle boat trips were an unbelievable opportunity for Luke. Besides helping people, he had the side benefit of seeing Europe and China. But seeing the Acropolis in Greece was special. Luke toured an excavated castle in Crete and marveled at the Panama Canal on his way to China. It took about two weeks to cross the Atlantic Ocean from the eastern coast of the United States and a month to get to China. Caring for the animals during the crossings kept him busy. They had to be fed and watered two or three times a day. Bales of hay and bags of oats had to be pulled up from the lower holds of the ship. Stalls had to be cleaned. Helping out on his aunt Katie's farm as a boy had prepared him for hard work, but not for dangers at sea. He couldn't work for a couple of days because of cracked ribs. Being a Seagoing Cowboy was much more than an adventure for Luke. It opened the world up to him. He is grateful for the opportunity. It made him more aware of people of other countries and their needs. The awarness stayed with him, leading his family to host a number of international students and exchange visitors for many years."
3824,0,"The last minute strike on the last day of school, students are eager to leave school right away and start their vacation. As time progresses, They tend to lose valuable information they learned from the previous school year. In order to prevent this, some schools assign summer projects to assure that students will continue to learn during the break with a teacher designed or student designed. in which case that, these summer projects should be student designed because it'll improve their knowledge, decrease their laziness, and it'll give them the opportunity to learn new things. Although, some schools prefers teacher designed projects instead of student designed This makes sense because most students relies on the teacher to provide them the information they need in order to complete the project and it'll be easier for them to understand. However, It causes confusion to students that dont understand or is struggling to what the question is asking and which later builds up stress. Therefore, These summer projects should be student designed. Starting with improving their knowledge, students have a hard time understanding of previous and new materials in the new school year. If the summer project were a student designed, students can go improve their knowledge by understanding on the topic they worry to forget. In this research, Generic_Name is an 11th grader that is concern of forgetting the basic of literature and annotations. On her project, she provided of how reading through databases and books that helped her understand more about literature. With the annotation she wrote down helpful websites with tips that can improve annotating. This proves that with the student designed project, It helps you go on your own pace and understand the material more. Another research is Generic_Name from 9th grade, He has been struggling with US history and key events of WWII. With his project, he remembered the important dates and researched more information about those events that happened. This shows that with jogging down materials from previous events and providing more gathered materials helps them improved their knowledge of the lesson. In addition, It can decrease their laziness. Over the summer, students are usually unmotivated to do anything or on widgets to kill time. If the summer project was student designed, student can spend their time outside and be motivated to find their research. In evidence, a high school student was planning to research about the Cherokee online and not going to a museum about Native Americans, Instead she went out to D.C and gathered information about Cherokee, researched events and tour about the Cherokee lifestyle. This shows that with the student designed project, they can explore outside and be productive. In another evidence, an elementary school student was to research about evolution of butterflies. They gathered materials to find where they live and with very detailed how the process from a caterpillar turned to a butterfly. This shows that with going out to research a butterfly instead of reading a children's book about butterfly evolution can decrease the laziness through the summer break. Finally, It'll give them opportunities to learn new things. Most students know basics notes they knew back and to which, doesn't expand on their learning. With the student-designed project, they can explore any new subject to work on and research. For example, a 5th grader was assigned a summer project about anything and they wanted to research on prehistoric animals such as dinosaurs,they can receive and gain new facts and notes about their habitat,types of species,etc. This proves that students will improve on learning with new gathered materials they received. In another example, Generic_Name was a 7th grader who knew nothing about Gettysburg Address. Gathering all the historic website she was provided from her history teacher, she read very intellectual quotes and statements from President Lincoln that provided her new information about Abraham Lincoln and Gettysburg Address. This shows that with no knowledge about the topic, you can still find new resources and opportunities to find the topic On to the end, every student loses at least the most valuable lessons they learned in their previous school year. If students were to have the own designed project over the summer, they can go beyond with improving their knowledge, be more motivated to decrease their laziness and lastly have a bit freedom to search more opportunities to learn new things."
5990,0,"Luke's point of veiw to convince other people to participate in the Seagoing cowboys program is you get to travel in many places around the world and you also stay on the seas for a number of hours with your fellow peers. Details to support my arugement is according to the story in paragraph 6 Travling the High Seas is says,""It took about 2 weeks to cross the Atlantic Ocean from the eastern coast of the United States and a month to get to China"". In paragraph one it states,""Luke couldn't say no. He knew it was an opportunity of a lifetime. I fell my arguement fells right because Luke is saying that you should join because of the things they do and he is also trying to say that when they cross the Atlantic Ocean they discover new things. Also in paragraph 2 it says,"" that the second World War had ended in Europe,and many countries were leftr in ruins"". So that ment they got wounded and hurt people to safety. They also got to go to New Orleans the day the Pacific War ended and they got their seaman's paperand boarded to the SS Charles W. Wooster,and headed to Greece. That agruement on what Luke's point of veiw that he is convincing other people to join in the Seagoing Cowboys program."
11113,0,"Does the Facial Acton Coding really identify humans emotions? The Facial Action Coding really helps identify human emotions. Since some people can't identify or know if your happy,sad,angry,surprise,shock,disgust, and scared they won't be able to know your emotions. Let me tell you how it works, the process begins when the computer constructs a 3-D computer model of the face. All and every 44 major muscles in the model must move like human muscles. The movement of one or more muscles is called an ""action unit."" The Facial Action Coding will really help you identify your own emotions, family, and friends. But some people will start thinking about the Facial Action Coding will malfunction on them and they won't be able to identify their emotions. The Facial Acion Coding identify emotions from paintings and on human. The software can even identify mixed emotions as in da Vinci's masterpiece. Each expression is compared against a neutral face. We humans perfrom this same impressive "" calculation"" everyday. ""Dr. Huang observes that artists such as da Vinci studied human anatomy to help them paint facial muscles precisely enough to covey specific emotions."" The Mona Lisa demonstration is really intened to bring a big smile to your face, while it shows how much this computer can do. For example, if you smile when a Web ad appears on your screen, a similar add might follow. Dr. Huang predict that "" A classroom computer could recognize when a student is becoming confused or bored."" Another prediction that Dr. Huang did was that ""Then it could modify the lesson, like an effective human instructor."" Every human or most human communication is nonverbal, including emotional communication."
24829,0,"When you are faced with a problem or a situation that you have to decide what to do, how do you pick the right choice? Would you come up with one your self and just choose that or would you have an idea but seek others opinions first before acting. Whichever one you are, Im here to tell you the advantages of seeking others opinions first before acting out. The first thing your wondering might be why seeking others opinion's helps. Well you would get more opinions of something that your unsure about. You could also get feedback on your choice to truly decide if it is right or not. But if we are talking about getting others opinions in writing than, they could see errors and spelling problems that maybe you don't catch or the computer doesn't catch. Finally, to appeal to more people, you could tweak your writing based on other people's opinions to include more thoughts. The outcome of receiving other opinions towards your actions are, you'll be more reflective and relate able towards other people. Meaning, you'll be able to agree and converse about more topics rather than just being self centered. Your writing includes multiple ideas and personalities in your writing. Lastly, your choices are changed based on other people because you will think, what would so and so think if they were in my shoes right now. Your mental and physical health also are affected by the opinions of others. For instance, when deciding in the future you will lean to other people or think about what someone else would do before deciding what is right. When talking about more physical health rather than mental health, you will act more considerately and thoughtful around others instead of selfishly. The affects of this could be that your taking in others ideas so you will tend to consider them in similar incidents when you have to choose either the right or the wrong. You might also act more thoughtful too others because you learn their opinions which might change your overall mindset. All of this leading too you being a better person in general and giving you a thoughtful and more considerate mindset rather than a selfish and self-centered one. So the take away is that it doesn't take much to broaden your mindset and make you a better person, you just need to think of others maybe a little more than you used too."
25417,0,"Have you ever asked someone for advice? Did you go to one person or did you go to several people for advice? Does it matter how many people you ask for advice? In short, yes it does matter how many people you ask for advice. In fact, the more the better advice you get. Asking more than one person for advice can get you better version of what you're trying to do. The more people you ask, the better the answer. Asking more than one person for advice can get you a more accurate rating of what you should do. The blue socks or the red socks? Ask around, see which ones your friends and family enjoy more. Sometimes, you can also get another option if you're stuck. Let's say you're working on a project and you don't know what to do. Ask some people as to what you should do, maybe you'll get an amazing idea. Asking several people for advice can give you a more beneficial response. Let's say you have a massive test, your friend has already taken this test. You ask him, ""Should I study?"" He responds with, ""No, it was easy."" So you just go with his advice and you don't study. You get to the test day and you realize don't know anything about it, you end up failing the test. If you had just asked your other friends for advice as well, you would've known that it was hard and that you needed to study. You shouldn't just ask one person for advice, they can't just be the end-all-be-all decision maker. You should ask several people whether or not you should do something. A person can be invalid, bias, or even wrong, that's why you consult more than one doctor when you have bad news. Maybe the other doctor realizes something the first one didn't. It's also precisely why consulting more than one person for advice can give a better answer. Asking a variety people for advice can also give a more accurate response of what you should do. Maybe you're indecisive about which gaming console you should get, X box or PlayStation 4? You ask your friends and you decide, they give you the pros and cons and even tell you which one they have. You can get a more accurate response of what you should do. You should always consult a variety of people because maybe they can think of something you can't. Different people think about things in different ways. Just the like X box or PlayStation 4 example, people have their reasons, different people have different reasons. Let's say you have a more important decision, like which medication you should take. You should ask different specialist and pharmacist about which one they think is better. Maybe one has less side effects than the other, you won't know unless you ask. If you ask a variety of people you'll get answers that reflect on the right decision that you should make. Asking more people can get you different options if you're stuck. Maybe you don't know what you should write on your essay, you're just stuck and you can't think of what to do. Ask your friends and family as to what you should write, maybe they can give you different options of what you can write. Different prompts, different styles of writing, everyone has their own experiences. You haven't done everything which is what makes other people's points valid, maybe they've done something you haven't. You may get stuck but you shouldn't stay stuck if you ask for advice. The power of asking several people is endless, people can come up with amazing ideas, even if you can't. If you're stuck, ask for some advice, maybe someone was in your shoes and they can give you and answer. It matters that you ask a variety of people for advice because advice can make and idea better, or you could find an amazing idea from advice. You shouldn't rely on one person to give you advice, you should have a group of people. The more people you ask, the better the advice will be. Advice can add on to an idea or it can build an idea. Asking for advice gives you more accurate feedback of what you should do. Maybe you're indecisive and you don't know what to do, ask for some advice to help you along your way. Maybe you can find another solution to the problem you're thinking of, maybe someone has a brilliant idea but they just haven't discovered it. You can be the person who can discover it. You need to ask for advice, you can't get by in life if you don't."
13900,0,"Dear Principle, My name is STUDENT_NAME, I am an eighth grade student, and I support your decision to enforce community service on young students. Community service is a great thing that should be encouraged. It can go from helping a fellow student with a tough assignment to cleaning up after a natural disaster, and can help many life's along the way. It doesn't even have to be hard, if you enjoy knowing you made a difference. It may even teach students a thing or two about life. It can help teach a teen responsibilities and priorities. It can focus them on wanting to make a change for the better. Even if its just Picking up trash on the ground when outside, it makes that much less pollution and hazards to animal life. Not only that, but it can influence others to help someone in need or just to do what's right morally. It could even be used as punishment to those who would rather disrupt a class than learn. It is very likely they wouldn't enjoy picking up someone's discarded food off campus, or somewhere else. It may even set a few straight and back, goal oriented. It would also help earn a good reputation for them and their school. I believe it could help students for the better. Thank you for your time and please consider my words. I am happy I could share my opinion even if it doesn't make a difference. Sincerely, STUDENT_NAME"
18315,0,"I think driverless cars are a great invention. Driverless cars would make everyone's lives easier. It would save lots of time, and even keep people safer. I think everyone should have access to self driving cars. This technology could help us improve our lives, and open a new world of technology for us. I strongly agree with Google cofounder, Sergy Brin, on his ideas about public transportation. Public transportation systems that self drive would be amazing. It would indeed change the world. These cars would make transportation extremely easy, and replace old cars. These cars could also make driving even more safer for people. The self driving cars have sensors that can auto brake. This could prevent many accidents in the future, and maybe save lives. Although this technology may help, it all lies on the driver. This technology may cause carless drivers. All in all, the technology of driverless cars could make driving safer than it is today. Overall, I think that driverless cars are a good idea. They are safer for people, and young drivers. Also, they are just convienient for us. It would improve out quality of life. I would like to see these care implemented into our daily lives."
18461,0,"Have you ever dream of a future where cars are driven by themselves? Well that dream will be coming faster than you think. With the advances in technology we are getting closer and closer in achieving a driveless car. Driveless cars could change the world so much. Thus it is a good idea that they should be made possible. Driveless cars could help make the world better. We would no longer have to worry about how we would get to certain ares. All we would have to do is call in a driveless car, get in it, and it would take us to our destinantion. Another thing that make driveless car great is that it would use half the fuel of what we use today. It would also cause less accidents due to having sensors and thus alearting the driver when an accident might be possible. These type of cars might be great but they have a lot of flaws. Some flaws are that they are not 100% driveless yet. They need the passanger to be on alert at all time so that when the soutition rises they can take over control. For example the article states,""notify the driver when the road ahead requires human skills, such as navigationg through work zones and around accidents."" Another thing to worry about is that who would be blame if the technology fails and someone is injuried or even killed? Would it be the driver or the manufacture that gets the blame? These are thing that we should be thinking about before we put this invention for sale. All those flaws might give the wrong impression about driveless cars, but we can find a soulution to all these constraints. They might not be 100% driveless yet, but we are getting there. The advances in technology that we accomplish every day is growing rapidly. Every year we are creating and making our technology beter. For example, the article stats that.""Mercedes-Benz, Audi, and Nissan plan to have cars that can drive themselves by 2020."" Companies are also developing driver seats that vibrate when the vehicle is in danger. Another this is that the sensor might not be as good as we want today, but imagine how much better and advance they might be in about 5-10 years. Improvement in sensors, computer hardware, and software are making driving safer which is leading to driveless cars to be able to handle more and do more driving tasks on their own. Currently we might have some contraints that are holding us back, but in time we will be able to get rid of them. With the improvements in our software and senors being made every day; we will be closer in achieving a 100% workable car. The advances in technology will help us create them and in time make them a realitiy. Driveless cars should be made."
5548,0,"Hello my name is Luke I think you guys should join the program because its fun you can even join when you are out of high school. A man came up to me at one of my jobs and asked if I wanted to do it so I had to say yes because I knew it would be fun to do. You also get to travel places with the other cowboys. We do this to help the countries in Europe that got destroyed in World War II recover. We help them get thier animals food supplies. 44 other nations helped us and all together. we made something called UNRRA that stands for United Nations Relief and Rehibitation Administation. Thats were I come in the UNRRA hired Seagoing Cowboys to take care of the horses and cattle and mules so me and Don signed up. If you turn 18 when you are a Seagoing Cowboy you can be drafted to the military services but they might tell you to keep doing the Seagoing Cowboy for a service. I even got to see Europe, China, Greece, Italy and more. It made me aware on other countries and their needs. It was also fun to be on board. I got to play table tennis, baseball, volleyball, fencing, boxing, reading, whittling, and games that passed time. I think you should join to and do all of the fun things I did. You will learn a lot of things. You will aslo learn about other people and not thinkig about yourself."
19251,0,"I think we should get rid of electoral college because its not fair that some of the larger sates get more votes than the little states and its also not fair that some states are a win and take all state, it also dosent make sence that if you are winning the popular vote you still have possibality that you could lose the campagin. the other the thiing with electoral collage it can a tie the house of represntative gets to pick and they aare most likely to vote for the vice presidant. On paragraph 13 it says that ""the electoral college is still un fair to voters because of all the winner takes all system"" so that would hurt the chance of the person running there campaign there because they know there not gonna have achance winning that state so they dont even try to campaign there, also on paragrahph 23 it says that ""voters in presidential elections are people who want to express a political preferance rather than people who think that a single vote may decide an election"" i also think the way of electoral votes is an outdated methothed of voting and should let the people have more power and actually count for the person they want to win."
25713,0,Have you ever wanted a better view of a situation that you have just been tasked with too complete. Then you should try asking multiple people for their view on the situation don't believe me i might just change your mind. Now you wouldn't want to go in blind and get smashed with a metaphorical boat load of work because you didnt ask people what was going on or what was happening because you were uninformed. One example would be going to a new restaurant that is new in town were the service is OK but not the best and the food is horrid all because you didnt check the reviews. You could have avoided wasting your time by just checking the reviews and taking other peoples opinion on the restaurant but you didnt and now you see the importance of others opinions. also another example would be advisers such as school advisers or presidential advisers they both have the same job and that is to give you their opinion. Now you might be wondering well how will this change the outcome of anything let me tell you that it can change the way you think and also your view of the situation. Also the way it can change your view is almost like chess you have to be thinking like the opponent to understand what they are going to do next and also from their point of view were they can see something you can not see. Another example would be buying something like a game or a movie you want to get your moneys worth so you ask for peoples opinions to see witch one is better. Everyone makes choices some big some small and some that are so big that you cant decide all by your self and you want to have the best possible outcome you can possibly get. and that is why you should always take other peoples opinions into account because no matter how much you care in the end they will all matter.
841,0,"Cell phones have some way of taking our full individual attention for however long we allow it to. We become easily distracted and connected to our phones. People usually look at it just to look at it, without any notifications popping up, solely based on us humans being attracted to our phone. There also is that part of us using our cell phones to stay in the mix, see what's hot on Instagram, or if that hot guy or girl posted on Snapchat. There are many times and places you could multitask with your phone. However, driving a vehicle is not something you should try to multitask with because slip-ups while driving are very unforgiving. One minor mistake on the road can cause your life or someone else's life to be taken. Therefore, drivers should not be able to use cell phones while driving. Fatality is an occurrence of death by accident. Sure you do not mean harm when you are texting your friend while you are driving, but once that sudden stop or movement you did not see causes you to crash, you could possibly die or kill someone else. No one behind the wheel of a vehicle expects it to be their last time driving. However, approximately 660,000 people are attempting to use their phones while driving (""Texting and Driving Accident Statistics). According to The National Safety Council, cell phone use leads to 1.6 million crashes each year (""On the Road). Nearly 390,000 injuries were caused by accidents attributed to texting and driving (""Texting and Driving Accident Statistics""). In 2016, 3,450 fatalities were caused by texting and driving (""Texting and Driving Accident Statistics""). Also one out every four car crashes in the United States are caused by texting and driving (""Texting and Driving Statistics). In conclusion, texting and driving is dangerous to lives of others. Texting and driving is just as dangerous as driving under the influence. Some people would agree that driving while drunk is the most common and dangerous thing you could do. However, The National Safety Council states that someone texting while driving is six times more likely to cause an accident than someone driving drunk (""On the Road""). Therefore, it is more common for people to be distracted by their phones to cause an accident than driving under the influence is. Reaction times decrease by 35% when texting and driving, compared to the 12% decrease when driving under the influence of alcohol (""Texting While Driving is More Dangerous than Drinking and Driving""). Steering control while distracted is 91% poorer than those who are driving with full concentration (""Texting While Driving is More Dangerous than Drinking and Driving""). In 2002, there were 12,405 drunk driving fatalities (Masters); then that number decreased to 9,296 in 2011 (Masters). However, distracted driving resulted in approximately 2,600 deaths in 2002 (""Texting while driving Vs. Drunk Driving: Which Is More Dangerous). The number of distracted driving accidents increased by 22% in 2011 and resulted in 3,331 fatalities (Masters, ""Texting While Driving Vs. Drunk Driving: Which Is More Dangerous?). Drive to drive; texting and driving is just as bad as driving drunk. Texting and driving is now illegal in multiple states, which means you are committing a crime when you text and drive. According to the Insurance Institute for Highway Safety, 47 states plus Washington D.C. ban texting for all drivers (""Texting & Driving Laws: Is it Illegal in Your State?""). Four states allow officers to pull someone over for texting, without any other reason (""Texting & Driving Laws: Is it Illegal in Your State?""). In California, the consequence is $20 for the first offense and $50 for each subsequent offense (""Texting & Driving Laws: Is it Illegal in Your State?""). There are other states who take the offense more serious, Alaska you could be charged with a misdemeanor, punishable by up to a year in prison and a $50,000 fine. Kill someone while texting and driving, and you could be looking at 20 years in prison and a fine of up to $250,000 (""Texting & Driving Laws: Is it Illegal in Your State?""). Then a car accident would lead to your car insurance to rise. According to a group of researchers, they found that some kind of texting law leads to a 2.3% decrease in fatalities for all drivers. Specifically banning teen drivers from texting reduced traffic deaths in that group by 11 percent (""Texting & Driving Laws: Is it Illegal in Your State?""). In conclusion, texting and driving could ultimately cause you unnecessary fees, or big time in prison. In summary, drivers should know that they are dealing with something serious when driving a car. There are limited chances in life;texting and driving are pushing those chances away. Drive with the intent and purpose to get to your destination. Deal with texts after or before you drive, because it could cost you everything. Attention is highly needed when driving, there are split-second decisions to be made while driving and your phone distracts your attention enough to potentially cause accidents. Your reaction time is based on how early you see it, looking at a phone prohibits you from reacting. In conclusion, put your phone away while driving to save lives! Works Cited ""Texting and Driving Accident Statistics - Distracted Driving."" Edgarsnyder. com, Edgar Snyder & Associates, www. edgarsnyder. com/car-accident/cause-of-accident/cell-phone/cell-phone-statistics. htm ""Texting While Driving Is More Dangerous than Drink-Driving."" Mobile Phones Proven to Save Lives in Emergencies, www. amta. org. au/articles/amta/Texting. while. driving. is. more. dangerous. than. drinkdriving Compare Car Insurance Quotes.. Texting and Driving Laws by State 2018 - Is Distracted Driving a Problem?. [online] Available at: https://www. compare. com/auto-insurance/news/texting-and-driving-laws [Accessed 22 Oct. 2018]. ""On The Road."" Technology Solutions, www. nsc. org/road-safety/safety-topics/distracted-driving/technology-solutions. Reyes 4"
24899,0,"Most of us, as human beings, need other's help for certain things. Whether that be for school work or friendship advises, we all need someone's help at least once in our lives. When we are uncertain of something, we often times ask for help from the people around us. Having multiple people to ask and consult with is a great idea rather than just having one. Seeking help from multiple people can have great benefits, such as having different opinions to build your own opinion, having different experiences from a variety of people to understand the situation clearer, and it's always better to have multiple people to rely on. Our opinions are shaped by other's opinions through out our lives. In order to build an opinion to take action or maybe to just keep it to ourselves, we must learn new angles and learn new opinions. Just as if it was math, the current knowledge is to be built on prior knowledge, it's no different for having an opinion. We are heavily influenced by the people around us, such as our parents or friends. When we combine the opinions of others on a situation, we can gather them up to make one solution. It's like adding pieces of a puzzle to make one grand masterpiece, we add the opinions of others to make our own opinion. There are multiple times when I have an opinion on something, such as a hobby, person, or situation and when other's share their opinions on it, sometimes I learn new things from them! It opens up a door to a new way of thinking and makes me more open minded. Asking for other's advises to build your own thought is a great way to learn what other's think and to also have a reliable idea. People often say to ask advice from your parents or any adults around you because they're older. They're older so they have more experience which can come in handy. Having anyone that has gone through the same or a similar situation as yourself can help you avoid other mistakes or help you out in a situation in general. It's a wise idea to ask for advice or the opinions of others who have more experience in whatever you need help with. It's more likely you're going to go ask a math teacher for your math homework rather than your English teacher. It's just a good idea to ask someone for help for something when that person knows something about the topic. Even if you do know about the matter, it doesn't hurt to get more insight about it! It's always better to stay safe than to say sorry. When people are in a tough situation, it's always good to have people behind you. Getting the opinions of others gives you multiple people to turn to in case you need them. It's similar to writing a research paper since you should get multiple sources to research from to make sure your information is reliable. It's a reassuring feeling to know that you have people who agree with you and perhaps even have that feeling that you're right in certain situations. It's always a good idea to get other's words because you have more information to go off of and also because it's just reassuring! It's a great idea to talk to multiple people about something that is bothering you or you are curious about rather than one. It doesn't hurt to ask for other's opinions and it's always a good thing to do at the end. We can achieve something or resolve the problem better if we get the help of others. Someone's opinion may shape your own opinion in a totally different way and it's smart to understand and use other's knowledge to your ability. Seeking help from multiple people can have great benefits such as having different opinions to build your own opinion, different experiences to build more knowledge, and also because it's always good to have people to rely on."
1736,0,"Limiting the usage of cars has a varirty of advantages. From having a less expensive life, to less air pollution, and overall a generally happier life. Thinking about all the excess and stress that comes with owning a car is tiring. Not to mention the hazardous effect it had on our lives. Would it not be nice to just take off some of that burden off of you, and be a happier person?.Let me help you out on how to achieve that. Owning a car is pricey! In Freiburg along with paying for your house you also have to pay for a parking garage, which comes with a hefty price. Did i not mention the distance you have to walk to park? lets just say you might as well have taken the bus.""Car ownership is allowed, but there are only two places to park---large garages at the edge of the development,where a car-owner buys a space, for $40,000, along with a home.""(source one,section two). With you alone driving to work and back everyday will tally up to over a hundred dollars spent every week, now add children into it, and their after school ativities, also add emergencies. See where this is going? sure you might need a car now and then, having a car is not a bad thing. How about Carpooling? It will reduce that price you have on your gas recipts and create more time for bonding and interacting with people. Health or driving? Well if you are not healthy you can not drive can you? With all of the automobiles we have today it is bound to affect the earth. The smog in the air leading to that first cough that can lead to something more terminal. Imagine what it would be like if you had less cars, or even no cars at all! well the capital of France tried it and the results were amazing.""Congestion was down 60 percent in the capital of France, after five-days of intensifying smog..""(source two,section fourteen). Now think about if that ban that Paris enforced,was tried out in other countries. Just that little change in the amount of cars on the road let to that difference of the pollution. Probably led to a difference in someones health too. Everything stated above leads to happiness, from the less expences that will have to be paid, and the less damage that the pollution will have on your health. ""When I had a car I was always tense. I'm much happier this way,"" said Heidrun Walter""source one, section three).Also when there are less cars on the road your community will be able to connect more and have better infranstructure, which would make them happy just like it did for the people of Bogata, Columbia.""Parks and sports centers also have bloomed throughout the city; uneven, pitted sidewalks have been replaced by broad, smooth sidewalks;rush-hour restrictions have dramatically cut traffic;and new resturants and upscale shopping districts have been cropped up.""(source three,section twenty-eight). Overall the advantages of limiting car usage has many benefits to it. From having a less expensive life, by not having to pay for gas so often, car insurance, and evrything else that comes with it. Having better health also is a advantage of the limitation of car usage. Also one of the most important aspects of life, happiness comes with the limitation of using cars. So there is no reason to not try it out, there will be more benefits."
15318,0,Dear Principal I know that we should at least have a B average when were playing sports but i think students still could at least have a c average. The reason i think this is because sometimes it's hard to do sports and get a good grade. Sometimes it not always be about the sports being involved it can be issues involving outside of the school for example family issues. Maybe it could be even though were playing sports it could be that we try our best but we still don't get it but it's just too hard for people to understand. But I still don't think that it's fair to take away sports because actually sports is good for us. It gives us a boost to work harder because we just can't wait to go and do that sport. Also I don't think that it is fair that the student's with a B average get to play and we don't. Another reason i think it's not fair is because then it would make students angry and they would probably start a petition or something close to that and start not doing their work and that would be bad for their education. Another one of my reasons is what if one of the other outside activities involved helping charity and we had a C then in that situation would we still not be allowed to do that or in that kind of situation could we be allowed to do that outside activity with a C average and that was one question that i' m sure will get people thinking about and maybe want to consider not to change the grading average we would have to have in order to participate in sports. Instead of changing the grading policy that we have to have for sports why couldn't we just change another rule for something else. Also and my last statement for letting us play sports even though we don't have a B average is because it helps the school and it helps the school by every time we hold an event and games we are help raising money for the school so we can by more technology an supplies to make the school better. Them are all my reasons why I think she shouldn't change the rules on everyone should have a B average instead of just having a C or better. I hope that you read my letter and think about all my reasons for keeping the grading policy for sports the way their suppose to be thank you for reading this and hope that ensure mine and everyone's wishes for keeping the grading policy for sports. Sincerely: STUDENT_NAME
15526,0,"Dear principle whatever-your-name-is, I disagree with this new policy. Having this policy in effect can only cause trouble and revolt. The students will not like this and I think they are well justified. This policy only hurts students because it makes them feel like they are being singled out for punishment. Some students wrap their whole lives around sports and if these are taken away from them then they feel like there's no reason to try anymore. For some students sports are a stress reliever. Some students can be stressed out from having to spend all day cooped up in a classroom. Some of them may turn to sports as a way to relieve some of that energy. For some students spending time in sports is a way to get away from a troubled household. Some of your students may get verbally or physically abused. Sports may be their way to stay away from home for as long as they can or to just have a safe haven where they don't have to worry about their safety or the safety of family members. Sincerely, STUDENT_NAME"
323,0,"Everyday people die in car accidents because they use cell phones while driving. Due to many statistics and other research cellular devices are the main causes of car accidents. Many scientists have proven to us that cellphones put drivers at a very great risk of getting into a wreck. Even with this information drivers still choose to use there phone behind the wheel. Drivers have even resulted to using hand free devices, because they think that this is safer. Some people use the excuse that ""If there's an emergency they may need there cellular device"" to support the face of using their phone behind the wheel. There's a lot of evidence to support why drivers should not use their phone behind the wheel. When driving it's very hard to focus on both the road and your phone. It's very easy to forget that your sharing the road with other people. Other people on take notice to drivers being on the cellular devices even if they don't want to or not because of the hazards they create. Texting while driving is the more dangerous than talking while driving. You take your eyes off the road for one minute and boom you've gotten into a wreck. Most of the drivers that fall into this category are teens. These drivers have the highest fatalities behind the wheel due to using a phone. In the state of Utah using your phone behind the wheel, and you cause an accident it can land you in jail for up to 15 years. Most teens use airpods made by Apple inc, instead of holding the phone in there hand. This is even more dangerous because you can't hear your surroundings. In conclusion: if people continue to use there cellular devices behind the wheel he number of casualties on the roads they will continue to increase.. It is the people's responsibility to not put their own and others people lives at risk due to there horrible actions."
25858,0,"Have you ever wanted to do something, but wasn't sure if it was the right decision? Well, sometimes it's good to get another person's opinion on the matter, and it's even better to get multiple opinions. It is good to see what the majority thinks, and if you're completely lost, it's good to have choices. Most importantly of course, is the fact that they may give you some helpful advice! First off, It's good to see what the majority thinks about your issue. For example, it's Saturday and you have a project due Friday of next week. You want to take time on the weekend to relax, but you don't want to procrastinate. So you ask your friends and other people you know what to do. If the majority says do the project, you should probably do it. The majority decision is usually the best way to go. Secondly, If you have no clue what to do, it is good to have some direction. Nobody likes being completely lost, so it is good to have a plan. But if you can't come up with one, then you're going to need some help. It's good to work with a group because you all have ideas that you can follow. Work together, and you can all come up with a good plan. Lastly-and the most obvious- you can get other people's advice. Having a hard time deciding what to get for lunch? Ask all of your friends! If you have tough project that's due in three days, ask someone for design ideas. It is extremely helpful and will make youre life a thousand times easier! In conclusion, asking for multiple opinions is extremely helpful. The majority decision is usually the best and having direction can help eliminate confusion. Lastly, you can get tons of helpful advice that will save you lots of head scratching! You can make better decisions in life if you have a direction to follow, and that's probably why we ask questions. Always remember to ask questions, because you may end up making better decisions."
