index,prediction,text
9577,0,"Driverless cars seem quite denyable when heard of, but to others, seems like a good fit for their everyday life when needing that extra bit of sleep. The article that I will base my expositioned feelings torwards this topic later on, is speaking on how people in the past or in present time exaggerate how cars would be mobile fit for it to be driving itself without a driver. I see this as somewhat dangerous and I'll explain why. Having a car drive itself with a human inside is terribly dangerous to me because anything can happen like when someone is sleeping to only find out that there is a train in front of them and the car doesn't stop because the car glitches out and then you are tecnically on your own, well not really because you didn't realize that the car didn't stop and you hear a train coming at you and hearing the blairing and resounding sound of horns to only realize that they were too late, and you were to late.This scenario I placed in front goes against the idea of automatic braking systems, or ABS for short. The article speaks on this a bit stating that ""antilock brakes"" were possible because of someone in the Google Car Project said its possible after adding a lot of sensors to the vehicle selected. I see it as adding as many sensors as you want will not stop the amount of glitches it will have. Another problem I see with this article is that if a car is not completely driverless, then why say its driverless at all? According to the article, BMW announced the development of the ""Traffic Jam Assistant"". To add on to that, in that same paragraph, it states that ""none of the cars developed so far are completely driverless"" and goes on to say that ""they can steer, accelerate, and brake themselves, but all are designed to notify the driver when the road ahead requires human skills"". This means that there truely is no reason to have driverless cars if human skills are still needed when driving a driverless vehicle. If a human needs to stay that alert, then why even bother saving up money for a huge bust like this. In conclusion to this argument that I have torwards this article and what it states, my argument and the article could be compared to a dictator and a president as the president being me, the arguer, and the article being the dictator, the talker. Dictators are harsh people, or could be harsh people at times, and that sometimes could change the ways of many people. Me being a president because as a president, they want to make a chaange without pushing so hard or going against ideas of the people and thoose around him/her."
12132,0,"I feel as if driverless cars are more dangerous than useful. The thought about a driverless car seems unrealistic since it's basically an idea we've all had from a movie or a TV show. It seems that driverless cars would be cool to have, but are we focusing more on safety or the fact that they look and sound cool? Although everyone dreams of driving a car without actually having to do anything, the reality of having a driverless car is that plenty of things could go wrong in an instant. For starters, it could catch fire and put you in a deadly situation. Then there's the possibility of it crashing or running over another person, which is not so great. My point is, we have amazing ways of transportation now and probably the best it'll ever be. We don't need insurance companies going crazy after you crash your new car, which you don't even have to drive, into a tree and/or building. Many things could easily go wrong with this resource of transportation and it's best if it'd stay in an idea box, whereas better things can be thought of. Cars that actually require human response aren't as easy as you think, and I feel that the cars we have now are perfectly compatible. As a conclusion to this, the current transportation method is much simpler than anything else would ever be, and with this I argue that we would be better off without driverless cars."
1295,0,"In the essay The Challenge Of Exploroing Venus, the author makes alot of points of why going to Venus would be a hard task to complete but will come with a high reward. Some points that the author makes is in paragraph 2 the author says ""Venus is the closest planet to Earth in terms of density and size"". The reason I choose this quote was the reason we chose venus is because it is the cloest planet to earth. They have done many tests to try and land on Venus, some things they have tried in the past is they have sent numerous spacecrafts to land on Venus to see what they have so far. A good reason on why NASA is very interested in trying to get humans on venus is it is a challenging planet for humans to study, they just want to know what goes on, on a whole other planet. Some challenges that they will have to face is the planet Venus has a ""thick atmosphere of almost 97 percent of carbon dioxide blankets"". Also there are clouds that consume sulfuric acid in the atmosphere also. We all know this can be done but we have to take our time and realize what equipment we need and what other harmful aspects are on that planet. Astronomers are very fascinated by the planet Venus because they believe that at one point they believe at one point is was just like earth a long time ago. In the passage the author states that ""Venus was probalby covered largely with oceans and could have supported various forms of life"". NASA is working very hard to find everything they can about Venus. Some things that they have done are make simplified electronics made of silicon carbide. This item has been tested in a chamber and could last for about three weeks. I believe that NASA and everyone else working in the industry will find a way on how to get humans to land on Mars and stay there for a long time and find everything that they have been looking for."
1252,0,"""If Venus is so inhospitable, why are scientist even discussing futher visits to its surface""? That question is because astronomers are fascinated by Venus for the simple fact, it was a twin to eath. People want to know why Venus is worth it? All of this time,work, and effort researching it, yet some think to be useless. But what if something would happen to earth, and human life wer to go extinct because of it? I'm pretty sure someone wouldn't let that happen, so we'd have to transfer to the next planet that resembles to earth and could possibly change so that humans could adapt. In the text it says,"" Striving to meet the challenge presented by Venus has value, not only because the insight to be gained on the plant itself, but also because human curiosity will lead us into many intimidating endeavors"". In my opinion I agree with the author on many levels."
10798,0,"Autonomous cars may seem like an amzing step forward as mankind continues to advance in technology, making our daily lives much easier. However, with much development still needed on the concept, driverless cars may end up being more of a burden than a blessing. The developmet of autonomous cars should be hindered as they will pose as they may pose as a threat to the privacy and safety of drivers. Although manufacturers have come a long way in the advancement of automobiles, they still are not able to create a fully autonomous car. As it is stated in paragraph seven, drivers must still remain alert and be ready to take control of the wheel if they are to enter a situation that recquires them to. This may sound like a good reason why these cars should continue to be developed, but if one is not driving all the time then this could lead to problems. If a driver is not driving for a period of time they will most likely lose focus on the road because they are not actively doing anything in the situation. If a driver isn't focused and an event occurs that they need to take the wheel, then may not be able to react in time. Even today in standard cars drivers are more likely to falls asleep at the wheel on highway roads that have them going in a long, straight path at the same speed. If this occurs when they are activly driving, then what will happen if they are just sitting in the seat while the car is driving itself? What's to stop them from falling asleep? Would we then have to place our lives soley in the hands of our cars? We've all had our computers randomly glitch or shut down without warning atleast one time or another. Now imagaine if that were to happen with our driverless cars. Someone could be on a highway with cars going 70+ mph and the computer operating their car could stop working. Imagine the fatalities an event like this could cause. The problem with technology is that it is not always fully reliable. With this being the case, few people would be able to get into an autonomous car and get on the road trusting their safety with the car. As it is stated in paragraph nine, in the event of an error like this we don't even know who would be at fault. The driver, or the manufacturer. In conclusion, the development of autonomous cars should not continue until the technology is available in a way that driveres can be ensured that the technology will not fail on them. in the event of a driver less car, consumers of the product should be able to know that they are 100% safe. Until this safety is made definite, driverless cars should not be placed on the market."
24600,0,"Since remotely times, the man had look for some way to make his life easier, since primitive hunting weapons, to carriages. The carriages were pulled by horses mostly, and on those times, the most that those animals could do for contamination was pooping but the owners had people to clean for it as well as someone who took care of it. While the times had change, the transportation media has too as well with the cars; which it actually result to be a doble sided blade contaminating with smog. In Paris the government has banned driving due to smog, the smog has caused a huge impact on this city, giving to it cooler nights and warmer days, many habitants blame Diesel fuel, but it does not matter which fuel you would use, it would burn and produce smog anyways. On the other hand, Vauban, Germany, is offering a new life style that many people has decided to adopt; the suburbian comunity has no cars at the streets, people there does not own a car because they do not need it, the public transportation works very well, so it is not a primary need. They can live perfectly without cars, then they are not that necesary. Many people even sell their cars in order to move to Vauban, and had said that their lifes are so much less stressful than when they did own a car. Mothers can let their childrens to play in the streets without thinking that a car is going to kill them, and kids can let go technology if their moms want them to play outside; most of the kids are so attached to technology because it is a way that parents have to keep them away from the streets. Maybe these changes like in Germany were too radicals, but it can start by a day a year like in Bogotá, Colombia where once a year people take a car-free day, being buses and taxis the only ones allowed to produce smog, the violators are charged with 25 dollars fines. Even in the U.S., from 2003 to 2009 young people driving decreased a 23%, young people are considered the most dangerous driving people. There is so much for young people to do that they are not focused on driving, this could be the beginning of a new era, in April 2013 the number of miles per person was equal that in 1995 where the cars where less than right now. There it is even a program in New York promoting car-pooling! But for example, here in Florida the public transportation is not that good, you actually need a car that drives you to the bus station and then take the bus; a bus that will let you on a train station, that train station will offer you a ride of an hour to another bus that takes about half an hour to get to your job (if you live in Homestead and work in Miami). That is about three hours just arriving to your job, every day for five days in a row; that is about thirty hours a week, just to get to your job! But if you have a car, those three hours now are one hour, which seems reasonable (and it is still a lot!). If someone lives at Homestead and needs to do something (which is generally at downtown Miami or Doral) you would have to dedicate a whole day just doing it, if you are going in car because the distance between cities are ridiculous, can you imagine if not having it? For doing something you would have to take two days and do it by parts or wake up at the very morning when it is still dark so you can complete everything by the afternoon. So defenetly the car is a primary need. Analyzing the life style that people at Vauban have, they are less stressed than the average person who owns a car; people starts to be more social with their neighbors because they have to walk everywhere and the faces are the same, so they actually get to know each other. They also got the benefit of a cleaner enviroment because they do not have the daily doses of smog that someone living in a city would have; cars cause the 12% of the contamination in Europe and more than a 50% in the United States. That is a problem that Paris maybe would not be facing right now if they had payed attention to contamination levels. Since World War II, science has been centered on developing new and better cars; can you imagine what would we have right now if some other would center the science in medicicne or something else?. In the United States an 80% of the budget goes to highways while just a 20% goes to public transportation. But, how can people in Bogotá or Vauben survive without cars? The distance between the comercial and suburban areas are close enough so a bus could take you there (just one bus). Defenetly, making the change would be hard due to our attachment to our cars, but little by little we can change or life style."
17334,0,"Have you ever wondered about the planet mars after seeing the pictures that NASA's Viking 1 caught on camera? Well so have I, but it doesn't mean that you conclude that aliens made the landform. Logical explanations can solve what this landform on Mars is. First let me explain to you whatyou hear on the media isn't always true. They can and will tell you whatever you want to hear and let me put enfiesess on the want. Also aliens couldn't have put that their becuase throughout the photos we captured pictures the revealed it is just a butte or mesa. Lastyly people have theoried that we are hiding extra terestoral from them, but that wouldn't be the case it would only benefit NASA not hurt us The media has only made the picture popular to look at a lot of what they say about it isn't true. It been stared in a Hollywood film, appeared in book, magazines, radio talk shows, and in haunted grocery store checkout lines for 25 years. The media is playing a little game of telephone the first person who told them is right and once it get towards the end it is a lie or the truth stretched. So if you still believe the media that wouldn't be the best idea. Throughout the years we have gathered more pictures and revealed them to you the public so you can see what we are seeing. I don't understand what you guys are seeing differntly than us because all we see is a landform formed there naturaly not by a species. Just like here on Earth most landforms like the Grand Canyon, Niagra Falls, Rocky Moutains, and Mississppi River were all formed naturaly like this landform on Mars. If we tried to hide aliens from you there would probaly be that one smart person to hack into it and find out if we had them or not. It would be bad idea to try to hide it from you and also it would only hurt us. But we want to share what we find here at NASA to let you know what we know. So all those theories by the media and people arn't reliable because it would only benefit us. These are all the reason why the landform on the moon must be a landform and not formed by aliens. The media isn't reliable because it like a game of teleophone and gets passed around to much for the truth to actually be their. Latyl if there were aliens it would help us be preapred for anything and let you do the same. These are the reason why aliens couldn't have made the landform."
165,0,"In this passage the author suggests that studying Venus is a worthly pursuit despite the dangers it presents and my opinion is what this is right. Some astronomers are fascinated by this planet and think what long time ago, probably Venus was covered largely with oceans and could have supported various forms of life. After years on this planet is a very high temperature average of degrees, radiation and additional impediments. The first evidence about why Venus is a worthy persuit despite the danger represents is the temperature average. On this planet the thick atmosphere is almost 97 percent carbon dioxide blankets, the planet's surface, average is over 800 degrees, and the atmospheric pressure is 90 times greater. At the thirty-plus miles above the surface, temperatures would still be around 170 degrees. Venus is the hottest surface temperature of any planet in our solar system. The more challenging on Venus are the clouds of highly corrosive sulfuric acid. The second example is the radiation, the solar power would be plentiful and would not exceed Earth levels. The only limited insight on ground conditions what planet can provide have the reason because most forms of light cannot penetrate the dense atmosphere, and this why don't can rendering standard forms of photo or videography ineffective. The researchers cannot take sample of rock, gas, or enything else, from a distance. The third reason are the additional impediments what happens on Venus. The geology and weather present erupting volcanoes, powerful earthquakes, and frequent lightning strikes to probes seeking to land on its surface. This planes has a surface of rocky sediment and includes familiar features such as valleys, montains, and craters. The conclusion about this text is what Venus is a wothly pursuit despite danger, I'm according with the author's suggestion because in this passage says about what degrees are high, planet's surface, radiation, additional impediments and other information. The previous mission what was on Venus was unmanned because no one spececraft survived the landing for more than a few hours. The conditions are far more extreme than anything humans encounter on Earth and on Venus not a single spaceship has touched down in more than three decades."
24333,0,"why should we stop driving cars? cars take us places way faster than we could be riding bick or walking. yes i know cars cause polltuion but we have made more advance cars that run on electricity and it takes where we need to go at the same place and doesnt do harm to the atmo sphere. cars help you ge tot any place faster and if a reallybad accidnent happen and a hospital was too far away how are we goona help them if we cant find a way to get to one as quicly as possible. cars are one of the best transportation devices so why would you try to get rid of them even if they just cause a little daamge to the earth it really isnt that bad. we really need cars for a whole bunch of things like going to any of your families houses that live and going to a road trip that might be a couple of hours away, so imagine if you didnt have a car, how would you be able to do any of those with out one. if we didnt have cars to use you wouldnt car sales men and gasoline stations and car repair companies and car was businessesnlose alot of money and make them unemployed and it would be hard for them to look for a job in the disasterous economy of ours and it would make it worse than it already is. honestly to me i think this is outrageous for us to do that. there is no way that we can all just driving cars either we just have to find a better way to fuel up the car without hurtung the enviorment. and when that one day come we would stop this worldwide problem."
21600,0,"Vauban, Germany is the place to be it has an upscale community and has a few soccer moms nice huh? Street parking in Vauban, Germany is forbidden in what they call an experimental new district near Freiburg and Swiss Borders. To begin with, In Vauban, Germany most families don't own cars but 57 are sold when new families and other people move there. Cars or automobiles as the german like to call it are linchpin of suburbs which mean they're affordable. Most middle class families tend to stay around the Shanghai area. Studies show that 12 percent of gas emissons are because of passenger cars. Also up to 50 percent are cars in intensive area. Next, Paris on the otherhand is typically more smog then other euro capitals. Paris once had 147 of particulate matter per cubic meter compared to brussels in London, Reuters. Last, Delivery Companies often argue that they lost to much revenue, later in the week they made plug in cars and hybrids carrying over 3m passengers. In Conclusion, The so called smog cleared enough throughout the week it cleared out good enough to where they could have a ruling French party in Paris to dicuss the ban for out-numbered plates on Tuesday. Vauban often don't own cars but Heidrun says he's so happier with having a car he had always felt tense."
23645,0,"Today cars is one of the leading causes of greenhouse gas emissions in the world. Limiting car usage would be very benificial for today and future generations. To start off there is many advantages to limit car use. One example would be ""It's a good opportunity to take away stress and lower air pollution."" In Bogota, Colombia they have a car free day every year. A lot of people participate in it and some enjoy it. With that day it lowers car mission and shows people that cars aren't nessary to have. Another example would be, ""When I had a car I was always tense. I'm much happier this way."" Without cars people are happier and aren't as stressed as they would be if they still had a car. Next life can go on without cars. One example would be ""Vauban, Germany- Residents of this upscale community are suburban pionners: they have given up their cars."" In this community there is little to no parking spaces. The community is tightly packed together so that it is better to walk places. Not only are their car free suburbas but cars are on a decline. An Example would be, ""Recent studies suggest that Americans are buying fewer cars, driving less and gettiong fewer licenses as each year goes by."" Even in America cars are starting to decline. Teens and young adults aren't getting their licenses and dont have to get it as a priority. The world of cars is changing and the way cities are planned is with it. The reduction of car use will help lower greenhouse gas emissions for the future generations on Earth."
10426,0,"It has been numerous arguments about rather to except or deny the use of driverless cars. There has been many questions regarding this situation and honesty I think it's time for more answers to be given out. There are positives and negatives on this issue, that need to be addressed. Driverless cars can be a positive aspect. For example the car can have special touch sensors to make sure the driver keeps hold of the wheel. ""We have to interpret the driving in a fun new way"". To ""interpret"" is to take something in the way you want it to be recieved. Manufacturers considered using cameras to watch that the drivers or remaning focused and keeping their attention on the road. While the driver watches the road, the car watches the driver. Many people now in this generation have smartphones, in which they use consistantly. A law has been where you cannot text while driving because of so many accidents and deaths, but thanks to driveless vehicles, you can flip a switch and the car will take control and drive for you while you answer your text message. In this way, the in-car system is actually a safety feature, and safety is a big concern. On the other hand, driverless cars can be dangerous in many ways. Most driving laws focus on keeping drivers, passengers, and pedestrians safe. The driverless car systems can malfunction or get hacked at any time. If the technology fails and someone is injured, who is at faul; the driver or the manufacturer? The question will remain uncertain. If driverless cars were called into play, the laws of driving will have to be rewritten which would be difficult. I say this because it is a new set of laws the driving community would have to get used to and follow. Then you have younger drivers on the road with driverless cars. Is that really a good idea? That right there alone can cause casualties and accidents on the roads. I personally think that the world would be so much better without driverless cars. It has been scientifically proven that technology is not reliable nor dependent. Many malfunctions can happen and someone can hack your car and throw you off the road. I know that driverless cars are there to better the rules of driving and help people drive the right way, but there is too many unknown casualties waiting to happen. I think we should stick with the cars and laws we have now. Why change them? What is your postion on driverless cars?"
13618,0,"""The Face"" Have you ever saw something so strange you just had to get a picture of it?! Well if you have, ive done the same! It all started 25 years ago around Mars! Mission controllers back at the Jet Propulison Lab had to be really suprised of what we have found on Mars. As NASA's Viking 1 spacecraft was circling aound Mars and found a figure similar to a human face, believe me when i say it, Yes a human face!!!Although scientists found out it was just an Martian Mesa, i still find it pretty cool! A few days after the photo's were taken, NASA has decided to show everyone and let everyone know about this Matian mesa.The caption resembled a human head. The author thought it would be a good idea to attract attention to mars, and it slowly, but surely did! The human face like structure has became a pop icon, it has appeared in many places and thing such as a film, magazines, talk shows, apppeared in some books, it even made it to the grocery sotre checkout lines ofr 25 years!!That is a really big deal for just a structure on mars!!Certain people thought the face is bona fide evidence of life on mars, which is there own opinion. Global Surveyor as known as (MGS) went ot the Red Planet on September 1997, 18 long years after the Vikings missions ended. On April 5,1998 Michael M. and his Mars Orbiter camerea as known as (MOC) snapped a picture 10 times better then the Vikings!!Also for the first time, Mars Global Surveyor flow over Cydonia. Come to find out, there was no alien monument after al!But no everyone was satisfied with this photo. The camera was really bad considering it had to go through wispy clouds just to see the face.Mission controllers prepaired to look at it again.After a while Mars Global Surveyor drew close enough for a 2nd look on april 8, 200l. What the picture really had shown was a Martian equivalent to a butte or mesa, they have all been fooled."
17333,0,"hello the face on mars is just a nautral land mark. Personally I don't belive in aliens, I don't think that aleins made that face on Mars. Do you guys see in pargraph 7 thousands of people were waiting for that alein moment and what did they get nothing. In the last parogrph of the story it said that it shows that the picture actually shows is the martian equivalent of a butte or mesa, that is a common landform in the american west. he says that it reminds him of the middle Bette in the Snake River plain of idaho. That's a lava dome that takes the form of an isolated mesa about the same height as the face on mars that what Garvin says. Here is more resons why I think why that it is just a nautral landform. Mars has now water all the water the is there is all traped in the ice so how are the aliens actually geting a drink plus what about the temputers they must be freezing so would you want to live there. If there was any civilition then way havn't we seen any aleins there there is no phisical eveidence that there is any there. so you can believe on anything you want but i hope you make the right choice and agree with me."
551,0,"The author Ideas are really facts and they are true. He also mention NASA and what they are working on and what they are doing, so it seems like he didnt only talk about his facts but he mention others and also give facts about what they are working on, You can find what the NASA are working on In Essay 7 & 8. The First Essay was the tat prove that the author is actually knowing what he's talking about. So he said Venus, sometimes called the ""Evening star"", is one of the brightest points of light in the night sky, making it stimple for even an amateur stargazer to spot. So he basically defin the meaning Venus and what does it do. In essay 3 he said A thick atmosphere of alomst 97 perecent carbon dioxide so in is sentcent it shows that he really go deep to it, like to know it more and did also sicentife reacrsh about it. He even told us how is the average of degrees Fahrenheit which is over 800. Also he told us about the Pressure which is 90 times greater than what we experience on our own planet."
18782,0,"I would be against the development of theses cars, just for the fact if you have no control over ther car the car could crash more likely than a car a person is controlling, because what happens if a car is about to have a car accident and you have no controll to turn the car so it won't crash as well. I feel it would be better if we people took controll of driving and not some system put in the vehicle that controls it. We may have had google cars that could drive independently under specific conditions since 2009, where cars can drive more than a half a million miles without crashing, but at the same time the google car is truly driverless because the car will still have to alert the driver to take over if something goes wrong. In 2013, BMW announced the development of ""Traffic Jam Assistant"", cars can handle driving functions at speeds up to 25 mph, but special touch sensors make sure drivers keep hold of the wheel in case something goes wrong. None of the cars we drive today are completely driverless, we still have to keep control of the wheel, how fast we go, and sometimes when we stop. Some of the cars can steer, accelerate, and brake themselves, but all are designed to notify the driver when the road ahead requires human skills. I feel we should just have control on the car for most of the part, just in case something does go wrong because if the car takes over who knows if something will go wrong because what happens if your car can't warn you if something is going wrong. You wont know til something does go wrong, that just isn't safe to me i am completely against the development of theses cars."
10730,0,"In my opinion, driverless cars are kind of a waist of time. Like it says in paragraph 8, ""Why would anyone anyone want a driverless car that still needs a driver? Wouldn't drivers get bored waiting for their turn to drive?"". Also it can create other issues like severe laziness, there is already a large amount of people that are very lazy and having a driverless car can make that worse. Some things that might be good about driverless cars are that they can reduce the amount of car accidents we have each year. It can also help people develop practices like focusing on the road at all times and not texting while driving. It helps by what it said in paragraph 8, "" Such displays can be turned off instantly when the drivers trying to text with a cell phone. In this way, the in-car system is actually a safety feature, and safety is a big concern."" Some negative aspects can be again causing people to become more lazy and people may become dependent on their car since they don't have to drive it anymore. Overall, even though i said in the beginning that driverless cars are a waist of time, there are more positive apects than negative. If people really start using driverless cars, they might become dependent on their car but they can develop good habits when it comes to driving. If people start developing better habits, we could possibly have a better future."
19710,0,"Driverless cars are starting to become a big idea. Many people believe that driverless cars will be the future of transportation. However, driverless cars have shown to be dependent on people and therefore should not be prohibited. Accorrding the the article, "" Google has had cars that could drive independently under specific condition since 2009"". These cars have gone over half a million miles without crashing. Even though this might sound like an independent car,the artile says: ""Google cars arn't truly driverless"" The car requires a human behind the wheel to be ready to take control when needed. The cars are unable to do important things on their own. A person is required to take over under certain situations like the following: Backing out of a drive way, A road under construction, or a vehicle accident. If a driverless car is truely driverles, then it should not need a person to take over. Without a person in control, the driverless cars are almost useless. Any car that requires a driver is just like any other car. Since the car is not truley driverless, Prohibiting them would be a waste of time. Therefore, Driverless cars should not be prohibited because they are still dependent on people."
9374,0,"The ""human face"" on the Mars was not an alien creature, it was a natural lanform, created by the force of nature. Here are the reasons why the ""Face of human"" is not created by aliens. First, the ""human face"" 's shape changed when photography technology improved. Second, digital pictures showed that there was no living creatures or flying objects around the ""human face"". Third, mesaes were common on Mars. In 1976, people used film cameras to take pictures, these camera had low graphics, when you zoom in the pictures, the pictures becomes large pixels. But cameras nowadays have much smaller pixels, it allows us to take more detailed pictures. The ""human face"" was unclear in 1976, it only appeared as a human face shape. But in 2001, it becomes very clear, you can see the details on the ""human face"", the shadow of the eyes disappeared, the surface was full of scratches. The digital picture in 2001 gave scientist a lot space to work on the ""human face"". The scientists zoomed in the picture to find living creatures on the surface. The result was that there was nothing on the surface but dust. The ""human face"" is actually a mesa, it is unique because it was big. But there were a lot of mesaes on Mars, they had different sizes and shapes. The ""human face"" was the special one, its outline was formed by wind, luckily it became a human face. These mesaes are just like the lava dome in Snake River Plain of Idaho, they are both formed by natural force. With these three reasons, scientists are able to prove that the ""human face"" is not an alien creature, it is a natural landform."
1370,0,"Why we should study Venus despite the dangers of it? We should study Venus because it gives us a imformation about how it looks from the inside and outside of the planet, is it safe to live over there in the future, and also is the planet like earth. Since astronaunts have started studying Venus, they said that it is like earth despite the oxygen levels and some dangers of it. Spacecraft has been destroyed because of the atmosphere. They are some dangers of it and it is Earth-like. The text states, "" A thick atmosphere of almost 97 percent carbon dioxide blankets Venus."" This text is important because thats why spacecraft has been destroyed because of the levels of deadly carbon. Also, it is Earth like because Venus contains Mountains, Valleys, Oceans, and natural disasters such as storms and earthquakes. The text states, "" Today, Venus still has some features that are analogous to those on Earth. The planet has a surface of rocky sediment and includes familiar features such as valleys, mountains, and craters. Furthermore, recall that Venus can cometimes be our nearest option for a planetary visit, a crucial consideration given the long time frames of space travel."" This is important because it is the closest like earth. To conclude, Venus has some dangers of it like the atmosphere but it also contains earth-like features. In the future, maybe us as humans can live in Venus if earth get destoyed because Venus is survivable."
22348,0,"""America for the people, by the people"". Dear senators in which who favor keeping the Electoral College of the United States. Ask yourself this question ""if this country was made for the people, by the people, why aren't we allowed to vote for our own president""? The electoral college is unfair, outdated, and irrational. It's time for change. To begin with, the principles of America were made under the intention to create a country of equality. This electoral college has created a boundary between the people and it's government. Under the electoral college system, voters vote for not the president, but for a slate elector, who in turn elects the president. By this doing are voice aren't being heard. It's like giving a homeless person five-dollars, we don't know where are money is going. This system needs to be replaced by the popular vote, so that are voice could be heard. To continue, this system is extremely outdated. The fact that our founding fathers established it in the Constitution, as a comprimse between election of the president, is living proof how outdated this system is. This system runs like zombie after the crash of a 5 hours energy drink. Heck, this system is so old, my grandma remebers the day it was established, like it was yesterday. Although this rustbucket is old, the worrying is the prospect of a tie in the electoral vote. In that case, the election would be thrown to the House of Representatives, and still not by the hands of ""the people"". We demand change! Although some may say, this systems prevents a bunch of yahoo's from voting. Everyone desevere their take on the subject of matter. There's an adge saying "" the one's you don't expects to learn from, can teach you the most"". After all it is our right to vote, as it is promise in the Constitution. The electoral system is an irrational system. It's basically like a slap in the face. A way of the government saying we're a bunch of dodo birds, that are incapable of voting. In conclusion, It's official, the electoral college is unfair, extremely outdated, and irrational. The world is changing around us and it's time to adapt. Instead of ""pointing guns at eachother"", we need to assemble. ""Give me freedom or give me death"". Bob Dole was right: Abolish the electoral college!"
3345,0,"Do you ever think that exploring a planet far from home is worth it? Astronauts take on the challenege to travel to Venus and to explore the mysteries of the planet. The author supports the idea of taking the challenge to Venus by stating that the planet is worth studying for regardless of what dangers pursue them. Most astronauts from NASA are fascinated about the idea of the exploration of Venus. In article it says,"" Astronomers are fascinated by Venus because it way well once have been the most Earth-like planet in our solar system. Long ago, Venus was probably covered largely with oceans and could have supported various forms of life, just like Earth."" In addition, it also says,"" Some simplified electronics made of silicon carbide have been tested in a chamber simulating the chaos of Venus's surface and have lasted for three weeks in such conditions."" There are a lot of astronauts in NASA that are willing to take on the challenge to Venus and NASA has already been simulatiing prototypes to withstand the conditions similar to Venus. The planet is not just fascinating. it's also really dangerous for astronauts to travel there. Exploring Venus is really dangerous that no one will be able to survive with such harsh conditions the astronauts have to face. In the text it says, "" Even more challenging are the clouds of highly corrosive sulfuric acid in Venus's atmosphere. On the planet's surface, temperatures average over 800 degrees Fahrenheit, and the atmospheric pressure is 90 times greater than what we experience on our own planet."" In addition, the article also states, ""Venus has the hottest surface temperature of any planet in our solar system, even though Mercury is closer to our sun."" The conditions on that planet Venus are much worse than on Eath, the planet contains such heat that it is over 800 degrees Fahrenheit. For conclusion, there are a lot of dangers and obstacles that the astronauts need to prepare for if the astronauts want to accomplish the challeneg to explore Venus. The author supports the idea of taking the challenge to Venus by stating that the planet is worth studying for regardless of what dangerspursue them."
3629,0,"Venus is a planet closest to Earth in ways of density and size and sometimes distance. The research done on this planet isn't much because of the dangers of studdying this plane, which has done more damage many unmanned spacecrafts during the tolls of the research of the sister planet. Yet there have been research done, the information that was gathered was on the ""rocky sediment and features such as valleys,mountains,and craters"" stated on paragraph 4, also stated on paragraph 3 it is stated that Venusian geology has taken to consider that it has erupting volcanoes,earthquakes, and lighting strikes,but as probes finding to land on Venus's surface. Not to mention how Venus has the hottest surface temperature even though Mercury is closer to the sun but venus takes it way more since it can reach about 800 degrees fahrenheit and the pressure is 90 times greater than earth. Even if we can make a spacecraft that can handle the force and enviromental of Venus. Will humans even survive even though it has earth like features? No since the planet has a thick atmosphere of 97 percent carbon dioxide and how corrosive sulfuric acid is in Venus's atmosphere. Now NASA has a idea of making a spacecraft that wont enter the stmosphere but also closes enough that we can research without losing any pilots during the time around Venus. this spacecraft will float above the planet and will look like a blimp like shape to it. As much as we want to reach this planet its gonna take some time when exploring the planet. Venus has one of the most complex sides to its way of life in there but soon enough NASA will have something to make its way and find out more about this planet. As much as NASA would have more tech to build all we have is the research we have now to look upon us now."
11193,0,"The face on mars is not caused by aliens, that is upcerd. Aliens wouldnt make a face on mars because their is no such thing of them doing so. The face you see on mars is just a detailed rock formation that formed by natural causes, and also the eyes, mouth, and nose are just shadows caused by the formation. Aliens would'nt accure on mars to make a mark, if they were real they would be much farther then mars. This landform has been their for over 18 years so the odds are not aliens but erosion on the planet mars. Back then itwasnt seeable but now it is due to these erosions. If their were alians that made the formation People would've already be talking about the alien sightings. This is why the formation was not made by aliens. Also any aircrafts, small shacks, or airplains would be able to be seen in the picture due to the pixels in the camera. The camera would be able to see anything that goes on mars. All of the details that you see is just shadows from the rock That makes it look like it has eyes, a mouth, and a nose, and thats why the face is a natural land form and not made by alens."
