text,label,score
"Some people think that the face on mars was created by aliens. This essay will tell you that the face is just another one of Mars mesa or butte. The face on mars was not created by aliens because there is no life on mars. The face looked like an alien artifact because the images were not sharp so you can't see that the face was just equivalent to a butte or mesa. The face was just equivalent to a butte or mesa- landforms common around the American West. The face looked like an alien artifact because it was a huge rock formation. The face is a huge rock which resembles a human head formed by shadows giving the illusion of the eyes, nose, and mouth. The face is a lava dome that takes the form of an isolated mesa. The scientists concluded that the face was not created by aliens. The face was just another one of Mars natural landforms.",0,0.7227245569229126
"""Making Mona Lisa Smile"" is about how a computer can detect emotions from a picture or person. In this passage, the author explains how this new software is able to detect emotions. ""New software has been developed that improves accuracy in perceiving emotions of others."" This new software is called Facial Action Coding System. The passage states, ""This new software, the Facial Action Coding System, has promising applications for a variety of industries."" The software detected in the Mona Lisa painting that she is ""83 percent happy, 9 percent disgusted, 6 percent fearful, and 2 percent angry."" There are specific steps on how this software works. ""The process begins when the computer constructs a 3-D computer model of the face."" The software detects emotions like happiness, sadness, anger, fear, disgust, and surprise. ""The facial expressions for each emotion are universal."" Most people can tell how their friend is feeling based on their facial expression. The passage says,"" By weighting the different units, the software can even identify mixed emotions."" The new technology is surprising. The text states, ""According to the Facial Feedback Theory of Emotion, moving your facial muscles not only expresses emotions, but also may even help produce them."" New technology is able to detect human emotions, even when the person is hiding them. "" To an expert, faces do not lie; these muscle clues are sometimes used to spot when a ""smiling"" politician or celebrity is not being truthful."" The computer software can detect human emotions from paintings, picture, and in person.",0,0.7889509797096252
"you're best way to learn? well, I think the kids that are studying from their house have benefits because they can do their class work at anytime they want in the day. Like they can turn in classwork after they get off work. Because you have unlimited amount of time to do it. The student that is doing online class would have more time to sleep and, eat their breakfast and whenever they are ready to start their work, they can start working. They don't have to wake as earlier as the rest of the people going to school. Theres less work you get more time to do what you got to do and if got other class online you can will be able to finish the work because they give a lot of time to complete the units. It's good because if a student don't like going to school they have another way of doing work. another reason that online school is good because if you finish all you're work for the online class you can take a break till they give you more work and, once you finish all the work for the year your done for the year. Those are the many reasons I think online class are benefited to some students in school. But at the sometime their disadvantages of taking online class because you don't have someone to help when your having trouble on homework. Like you will be very confused about the subject,and you won't know what to do. Or if you lose internet you won't be able to turn in the work cause their's no connection. Or if you forget to do your online classwork. You also have to complete the in a specific amount of time. Like if you don't finish on time it possible ruin your chance of passing the online class. Another reason why online can't be as good as normal school is because the person doing the online class isn't getting one on one contact with other students and teachers. Also if you start having problems with the website to do your online work it would be difficult for the student to finish his work. These are the many disadvantages of taking online class. If i was to pick between these option, I would pick going to normal school because you might have problems with website,internet or you might just forget about it. But i would pick school cause you can talk to the teacher when your having trouble on the work or, you just need extra help on things in class.",0,0.8434997200965881
"Dear my state senator, I would like to keep the Electoral College. I think it would be better for the people. Voters in presidential elction are people who want to express a politcal preference rather than people who think that a single vote may decide an election. The Electoral Collge, ancachronism, a non-demoocratic method of selecting a president that should be [overruled] by declaring the candidate who recieves the most popular votes the winner. The Electoral College method is not democatic in a modern sense. It is the electors who elect the president, not the people. When you vote for a presidential candiate your actully vting for a slate of electors. Our fouding fathers established it. Certanity of Outcome Everyone's President swing States Big Stats Avoid Run-Off Elections A magority of 270 elctors votes are reqiured. 3 Electors and treated like a state of purpose. Running for president has their own group of elcetors. Help choose the states electors when you vote for canidate. Governer prepares a Certificate of Ascertanaiment. Thanks for your understanding.",0,0.813051164150238
"Dear principal, I have been informed that you have been considering letting us bring our cell phones to school. I believe that it would be an excellent choice to allow students to bring cell phones for the following reasons. If there was an emergency students could call police or a hospital depending on the emergency, if something was wrong with a student that student could call his/her parent to come and pick them up, and many other reasons. If you were to not allow students to bring their phones they would feel the need to bring them anyway and could possibly get suspended for bringing their cellular devices. If you allow cell phones in the school some students might actually not want to bring their phones because of the fact that they are allowed. Texting, of course would not be a problem because students' phones would be off and the students will not be able to text or play games on their cell phones. In my closing statement I ask that you consider allowing mp3 players and other music playing devices. sincerely, STUDENT_NAME",0,0.6811023354530334
"In France  the education system seach to  bring the most of knowledge  possible. There is no specialisation until  the higth school and  even there  the specialisation  is not really clear. As a result  french students have got  plenty of knowledge  on serval subjects but  they have to do long studies to have  un precise knowledge of some thing.
   I do not think  that this way is the best way in the world in which we live, In fact, in our world we ask people to be ready to work  very soon. And the fact is that you cannot work with a broard knowledge. The only  thing you can do is speaking whith people at restaurants and amazing  them thanks to your  general culture.
 Now to have  a job you have to be  specialised because the technology of our day is very specific  and precise, you can work if you do not know precisly  your job. For instance, what do we think of a doctor who know  a little about  economy, a little about astronomy and a little about  the way the body of a man works. To my self, I would not want to see him when ever I ill. 
But  I have to  say that  things are different when you already have  a precise knowledge of some thing. When  you have a job and  when  you areable to do it  well, having  a spread knowledge of academic subject is  a intresting thing. First, it will help you to understand th e world you live in. If a good doctor  know  same bases  of economy he  will be  able to understand why the  price a some product or drogs  rise. And then, having general knowledge is  the  mark of open minded people. Those people alway try to understand  so  they learn. This could give  a good image of you to the society.
 To conclud, having a broard knowledge is good only if you  are able to be precise  on at least one subjet.",0,0.8763383030891418
"Many people on earth are said to only care about their own little person. It is surely true. But no one could ever say that they do not contribute to helping their communities. Directly or not, willing or not, everyone does help his community, as everything is nowaday done for the good rolling of society. Yound people are no exception and I would say that they contribute more than any other category of person to the development of a healthy society.

Here is a very simple exemple. Mark, twenty-year-old student in biology. Mark leaves in a flat as most students do. He has a part-time job in a fast-food restaurant to pay his bills and does a job no one would like to do for him. He has no choice but to work but helps his community by making nice tasty hamburgers to two hundred of people a day, making them happy as they eat the best burgers in their life. Going to a fast-food doesn't seem that exciting, but some people do it on a regular basis. This wouldn't be possible without Mark.Moreover, by studying biology, Mark will one day fill the empty space left by an old and tired citizen in an hospital or in a laboratory making research for cancer.
We can say that Mark contribute twice to helping his community by feeding its inhabitants and assuring its future health as he studies.
No one can say that young people do not give enough time to helping their community because, as they make their way through life, they are assuring the survival of this community: by studying and by doing different jobs no one wants to hear about.

Another aspect of young people's actions for their community simply is their wish to travel. Lots of cultural exchanges are made in high-schools and colleges. This allows communities to know more about other cultures in the world, to be more open-minded and comprehensive toward people of other background, that may be leaving in the neibourghoods. It stengthens the links inside the community and between different communities.",0,0.8946738243103027
"Do you think aliens are real? If they are can they make landforms and make them look natural? IN 1976 NASA captured a photo on Mars that looked like a face. Some people thin that aliens made the face. I know that the face is not made by aleins and is a natural landform. The reasons I know this is because there are things like this that happen on Earth. Also NASA says that the face was only shawdos that made it look like a face and they also sent other ships with better cameras to take pictures. First is that things like this happen on Earth too. The Grand Canyon was a natural thing that happened. Landfroms are common in the west U.S. Rock formations hapen everywhere on earth. Also NASA says this is the equivalent to a mesa. People still did not belive it was natural. Another reason I know this is natural is because NASA says that the eyes, nose, and, mouth where only shawdos and where not there. People still belived that is was aleins. NASA sent another space ship up to mars to take pictures. So they sent the Mars Global Surveyor up. It can takes picture up to 10 times better than the Viking 1. Last is the Mars Globoal Surveyor. It flew over cydonia and snapped a photo that was 10 times better than the Viking 1. In the photo you can see that it is only a rock formation. Also in the photo you can see it has not dark spots that where the eyes,nose,and mouth as you can see in the Viking photo. You can still see a what appears to be a mouth in he rock though. In 2001 the MGS took a photo and it has no markings that llok like a face. In conclusion the face on Mars was proven wrong by Nasa's Mgs. The face is not real and it was only a formation with shadows.Aliens did not make the face. With better technology you can see that the face is not there and aleins did not make it.",0,0.7418162822723389
"Have you ever wondered the emotional expressions of students? Me too, which is why the Facial Action Coding System can help solve this problem. It compares everything to a ""neutral"" face, so you can see if you're one hundred percent happy, one hundred percent sad, etc. Each emotion will be distributed in the results of the test. Dr. Paul Eckman being the creator. It can be used as an emotion indicator on students in a classroom. Dr. Paul Eckman has classified the tool to only six basic emotions, which he says,""Happiness, surprise, anger, disgust, fear, and sadnessand then associated each with characteristic movements of the facial muscles."" For example, he noticed that when people raised their eyebrows they became ""surprised."" Or if you tighten your lips, you show ""anger."" He sees signs of emotion with each expression the face makes. Video imagery is even being used to spot emotions in pictures or paintings. The pictures being able to describe the faces of the children. Dr. Huang states that,""The facial expressions for each emotion are universal."" So even though many kids have different emotional faces, each student is making the same expression. The software can even see mixed emotions, just like in ""Mona Lisa."" We make the same calculations every day. For example, if you were a teacher looking at your students, you could most likely tell how someone was feeling by the look on their face. Dr. Huang says,""Artists such as da Vinci studied human anatomy to help them paint facial muscles precisely enough to convey specific emotions."" So da Vinci used an altered version of this way back when, but was mostly mental capabilities. The value of reading the students emotions, could become very helpful in seeing if a student is having trouble in class or with friends. Muscle differences can even indicate a false emotion! The author says,""the zygomatic major (muscles that begin at your cheek bones) lift the corners of your mouth, and in a false smile the mouth is stretched sideways using the zygomatic major and a different muscle, the risorius."" So if you catch one of your students smiling sideways at you, then you know they're treating you to a fake smile. Faces don't lie... if you notice a student false smiling then you may find that they are lying. Try not to use false smiles because you might get caught. This technology is useful to sensing the emotions of the students in a classroom. If someone is having trouble with classwork, then this could help to determine the problem and find a fix. The video imagery is useful in finding emotion in old pictures from the past. Also, being able to check if someone is using a fake smile is quite handy in terms of the truth. All in all, the Facial Action Coding System is a handy tool that helps sense the students emotions.",0,0.7975295186042786
"Most people think using their phone while they are driving is smart, but it really isn't. When you use a phone and drive at the same time it's called distracted driving. Other people are doing the same thing an then you both aren't paying any attention and you both end up crashing. Cell phone usage while driving isn't very safe at all. When you are using it, you aren't really paying attention to the road. It's a safety hazard with a lot of people driving and using their phone. In the united states alone, just fifteen years ago, there were only 4.3 million people that use cell phones. Today there are 224 million people that use them as of now. Your cell phone gets used everywhere you go such as the shopping and trying to find the item you need or even when you are making a list to go to the store to buy school supplies. People talk on their phones everyday while they drive or even around the house to keep in contact with others. In several cases, drivers have been in a lot of accidents and it's been, because of their cell phone and people sue either you or your insurance company depending on the accident and what happens. People also have been held liable for the accidents involving their phone, because they were the one that wasn't paying attention and was distracted. Cells are convenient for people, but they don't know how to properly use them. Begin on your phone is so dangerous and people need to understand it's not really that important to be on your phone while you're driving unless something is really wrong then you need to pull over and find out what's going on. In the united states they have a law called ""hands free"". When your being on your phone while your driving is a distraction that lead to fatal consequences. The consequences aren't normally very good, because when an accident happens and you were on your phone you can be sued very badly and you'll probably be in trouble and struggle with money. Its best if all drivers will stay off their phones while they drive. In the end of the day there are a lot of people dying in accidents, because of distracted drivers. So always pay attention to the road while you're driving and don't be on your phone. In the end its always smart to not be on your phone while you drive. Use your phone when you at a complete stop or if it's safe to. If everyone would work on this the accident percentage wouldn't be so high in the united states.",0,0.8073022365570068
"The discovery on Cydonia On May 24,2001 NASA's spacecraft named Viking 1 had spotted on Cydonia a shadowy figure that resembled a human face. Which I believe is that this shadowy figure that resembles a human face on Cydonia is just a natural landform. This discovery is a natural landform and the reason why I believe its a natural landform is beacuse that when you see the photos from 1976,1998,and 2001 they resemble a natural landform of a human face. For instance when the Mars Global Surveyor (MGS) arrived on Cydonia to take a picture of this new found discovery. The cheif scientist of NASA Jim said that ""We photographed the Face as soon as we could get a good shot at it."" that gives us proof that when the (MGS) took a shot of this face it looked like it was a natural landform on Cydonia. My second supportive claim is that the (MGS) has a better camera then the Viking 1. It's camera has a digital image is better cause you can see clearly. He also said that ""As a rule thumb you can discern things in a digital image 3 times bigger than the pixel size"", he added. ""So, if there were objects in this picture like airplanes on the ground of Egyptian-style pyramids or even small shacks,you could see what they were!"" Jim also said. This gives you a clear understanding that this is just a landform that was there naturally and not by aliens. Finally, to conclude that I believe that this is a natural landform and not created by aliens is that if you play real close attention to the photographs this resembles natural causes and not supernatural causes from anything. Also it can be described as a natural landform is how the features are and how it looks natural and how it looks like a rock and not an aircraft or anything made by aliens or to be described as an alien monument or artifact.",0,0.6717997789382935
"Venus also called Evening Star is the second planet on the Solar System and is more similar to earth than any other planet. the scientist believe that at some point of time Venus might have been covered in oceans just like Earth and might have supported life forms that was able to live in venus. it is also the closest in terms of size and density. Venus has hot surface on the ground that make it impossible for the life orm to exist in venus. Venus surface is so hot that it can even melt down a sub marine that is designed to be in a harsh environment undernearth the ocean. thats the reason that no human has ever touched the Venus surface before. Scientist have tried many times to research the Venus surface but all they can do is to reasearch from Earth because every atempt to land on Venus has been unmanned and for reasons since on spacecraft has survived the landing for more than few hours. that is the reason why no spaceship has touced down on Venus surface for more than three decades. Venus is covered by 97 percent of Carbondioxide blankets. there is also Sulfuric acid that cover the Venus atmosphere. Venus surface is 800 degrees fahrenheit and the atmospheric pressure is 90 times more that on Earth. Thats is way too hot and dangerous for a human to live in. They also have similar features as Earth like volcanoes erruption, powerfull Earthquakes and frequent lightning. it also have Valley, Mountain and craters. Nasa came with a idea for a vehicle that can go upto 30 mph and is like a fighter jet that never touches the ground. Taking pictures of Venus from a ship that is orbiting or hovering safely above the planet is providing limited insight on ground condition because light cannot penetrate the thick atmosphere that covers the planet. Scientist are working on inventing mechanical computers like the ones they used in World War 2. Nasa is also working on equipment that they can use on Venus. they are testing those equipment or materials on harsh enivironment similar to on Venus but the longest they have survived is 3 weeks. Dangerous and challenging it is Scientist believe it is worth it because we can gain knowledge about the planet. Venus has harsh environment but if we can figure out a way to travel between planet it will open many opportunities and space travel will be posible and humans might be able to live not only on Venus but on other planets too.",0,0.7385390400886536
"The advantages of limiting car usage is that less gas is released, thus causing a steady, more healthier Earth. Limiting cars is completely world changing. Although most people arent in favor of the cause, they dont know the real effects of the gas that is produced by cars around the world. The gasses that are released from cars are very hazardous to the ozone, and can cause environmental changes if too much gas is released. For example in Paris, they had a almost near-record pollution buildup, and since diesel is popular in France because of a tax policy that favors diesel over standard gasoline, the gas released from diesel was more thicker and hazardous. After a bunch of air pollution built up, they enforced a ban that would stop cars from driving for a specific amount of time to halt the gas buildup. If you were caught driving when the ban was active,you were fined 22 euros, (or in american currency, 31 dollars) and people the declined the fine, the authorities impounded their car. Paris was generous enough to allow public transit and it would be free of charge, but it wasn't too easy for the companies to budge because they would be losing money. In Bogota, Columbia, they have already been taking action in this gas problem, by banning cars for a specific amount of time, but this is their third straight year doing this. This campaign originated in the 1990s and was said to improve Bogota. They have constructed 118 miles of bicycle paths and have promoted bicycle use. A business man named Carlos Arturo said that ""It's a good opportunity to take away stress and lower air pollution"" which is entirely true. Their goal is to get people to use alternate transportation and to reduce the smog that the cars created.",0,0.7542070150375366
"The Electoral College gives certain states, based on their popularity, a number of how many of what I guess can be called ""points"" that will go to to the candidate that gets the most votes for themself out of that state. Now whether that is a good idea or not is completely based on your own opion which you can decide. But I disagree with the Electoral College, even though it did take me a while of thinking I came to the conclusion that an all out popular vote is more effecient when it comes to voting for a president than the electoral college, and there is three main reasons that swung me to side with popular vote, First of all, when you get right down to it the Electoral College just doesnt give perfect accuracy on who does actually get the exact most votes. Some people cant completely grasp this fact but imagine that there is Florida, Alaska, and Montana. The first candidate, which we shall call John and the second, Bill, are going for these three states. John beats Bill on Florida 5,000 to 4,999 and John gets all 29 electoral votes because of that, tough luck for Bill. Luckily for Bill he sweeps over John in Alaska 100 to 0 and Monatana 100 - 0 and gets 3 points from each state which gives him 6 points total. So now by popular vote Bill would win with 5,199 votes against John's 5,000. But since Bill only has 6 Electoral points because he still lost Florida, which was the state John won and got a whopping 29 points from, Bill will lose his campaign to John 29-6 because thats what the amazing ""wonders"" of the Electoral College are. Which beasically sums up how in 2000 Al Gore lost to Bill Gates even that Al Gore had more overall votes. The Electoral College also makes candidates have to strategically plan out their campaign so they can focus on big states and swing states only. If a candidate knows he will not win a certain state he wont even focus on it because it would be pointless, even if he changes maybe a couple thousand voters' minds, it wont get him a single point if he loses that state 5000 - 15000 whereas with popular vote changing the mind of people so that you get yourself from having 10% of California's overall votes for you to 30% means more votes than literally all of Alaska's eligible voting population. So that drives candidates away from states they wont win and they go to states known as ""swing states"" that dont have a specific party that they vote for every election, and they will attempt to win these states votes the most because those points will make the biggest difference. The final thing I'd like to touch on is that the Electoral College system takes so many peoples idea and erases it. We want our vote to mean something throughout the whole campaign, but it doesnt matter if you are one the few democrat supporters in an overall republican dominated state because when your state loses 5000 to 150, poof! There goes your vote floating off into oblivion because it doesnt matter now, your one vote doesnt stand a chance against 50 going against it according to the Electoral College. We want our vote to count for the candidate himself not be part of some majorly flawed point system that someone thought would help somehow when picking the right candidate to become the head honcho sitting in charge of The White House, Our Country, and be the overall leader of our military forces too. So we need our vote to be heard and for it to actually count, even if 5000 more people disagree with 2500 in the same state, those 2500 votes should actually count towards something instead of being overrun and erased by the 5000 which will earn some candidate a couple of points for their campaign. Now after all this not only has my own opinion strongly changed in favor of popular vote but I hope yours has too. Electoral College just doesnt provide that actual perfect accuracy of who wins that popular does, it forces presidents to only visit and campaign in certain states that they have a chance of winning, and it takes citizens votes and throws them down the drain if more people in the same state vote differently. It just makes you sit and wonder whos idea it was to accept this system.",0,0.7343173623085022
"Phones & Driving I say we should not be allowed to use cell-phones in any capacity while operating a vehicle. Because according to today's research most accidents are caused by the use of cell-phones while driving. I honestly believe if more people stop using cell-phones while driving, it wouldn't be as many accidents as there is in today's society. After doing research it says "" drivers are at a four times greater risk of a crash"" and that is because of cell-phones. Also, when you are driving and using your phone it distracts from what's going on around you. In the United States they have a law that if you are on your phone while driving you can get a ticket or furthermore get arrested. Now that they have passed that law i rarely see people use their phones while driving. Over the past couple of decades the use of phones while driving was the main cause of accidents. ""Driver distraction, a sub-category of inattention, has been estimated to be a contributing factor in 8% to 13% of all crashes"". When people get into accidents its alot that can happen like injuries, the insurance companies, and other people may be in the car with them. Before we try to stop letting people use their phones while driving they say it's a lot of other things that distract drivers as well like eating, arguing, listening to music, and yelling at other drivers. However, i believe most drivers use cell-phones may be having important calls from family, or co-workers saying they need you to fill in for them. I can personally say i've had personal experiences with someone using a cell-phone with me in the car. My grandma she was pulling in to my uncle's church and she was trying to call someone and she hit a block that was holding a stop sign and it messed up the front of her car. Another one is my mom she was driving and she was swerving in and out of lanes and she almost ran into a pickup truck. I have many more but im just praying that everyone leaves driving with phones in 2018 because i don't want any harm coming to me or anybody else i know. In conclusion, we all as a community and globally we should restrict from using cell-phones while operating a vehicle. This year i don't plan on experiencing any vehicle accidents because of someone on their phone while driving. So i iree' miller say NO to phones while driving.",0,0.7714464664459229
"Swish swash the boat tips back and forth as we head forward. LOVE animals, water, or everything become a Seagoing Cowboy. This will help you freshen up. You will be able to see fish, seagles, whales, dolphins, and much more. You will see many other people and you can comepeat in baceball, volleyball, table- tennis, fencing, and evan boxing. Not realy the sportsey kind of person thats fine you can read, write, whisle, and play other games. Bang chrash heho the animals may make a lot of noise but......... their sooooooooo cute. You feed the houres, the ponyes, and many more animals. ''I always say life is not always about what you feel the world consist of others or dose Albert Eistine say that I can not reamember anymore'' ''I know life is not seved to you on a silver plater you have to work for it BUUUT for a hourse it is toutilyey not fair I mean why do they get it all and we have to give it to them. SOOOO sorry I got of tipice waaaaaayyyyyy off topic.'' So as I was saying the needs of others come first not your own when your a Seagoing Cowboy. It is all around you it is blue it is wet what is it...? it is water. a The water dose not come from a skink it comes from omm Well i do not know where it comes from. You can feel that ocen brease going throurth your hair. That solty air filling your lunges it is exstrodinary. Mony mony who dose not LOOOOVE mony. The joney back is allll free time you can do what evver you want. So you get paid for doing nothing cool right. will at least I do. become a Seagoing Cowboy. You might say I have to clean up poop gross. Well you are right sorry but it is worth it. I get sea sick. Then sty in the bottom of the ship. Idon't like fish. aThen do not look at them ovily. I have probles or isuse. Then stop with alllll the complaining. Become a SEAGOING COWBOY now; you will not ever for get it. More info?: Go to www. More info on Seagoing Cowboys. joyn // have fun //.com It will be the beest diseshion you will make ever.",0,0.8958691954612732
"Today, I will disguse why people should goin in the ""Seagoing Cowboys"" program. I will be talking about, how you could have fun, make friend's, and see place's you've never seen befor. First, You could go place's you'e never been befor, you could try new food's that you neve had tasted. Next, It also give you chance of to make new friend's. You coould also get a chance to try new food's, why you are there. Lastly, You will get to sail on the ocean, as never befor, you can go site seeing with other peole that you have meet. It will be fun because, you will get to see ""Europe, Greece, China, and so many more"". You could make friend's on the ship, as you are working. It will also be good because, you could show other people around just like Luke did. You could take ""Gondola"" ride's in Venice, Italy which is a city with streets of water. The claim is that, over all you would have fun and the world could open up to you, as Luke said "" I'm grateful for this opportunity, it made me more aware of people of the other countries, and their need's. In conclusion, this esay explain why you should goin the ""Seagoing Cowboys"", and how you could make friend's, have fun, and see place's you've never seen. It can also, give you an opportunity to open up to the world. Also, if alduts or teenagers want to help, and make a diffrence this program could help.",0,0.7810140252113342
"Most people that drive today are reckless drivers. Speeding, road-rage, drunk driving and many more.Technology has came a long way since the twentith century. Using technology to enhance the driving experience could be a great advancement on automobiles. To begin, Some people might say that driverless cars are undependable, but I think that driverless cars would make a much more safer driving environment. Using driverless cars would help regulate people that speed, racing and many more dangerous things people do on the road. Using driverless cars could help people that are driving under the influence. Since the car has sensors on them, this could help the driver get to their destination safely. This invention would help our economy because in the passage it states that the driverless cars would use half as much gas as an average taxi. Even though people are making driverless cars, the inventors also want to make sure the driver is being responsible. In the passage it says that manufacturers are considering using cameras to watch the driver to make sure that the driver is paying attention and focusing on the road. To make the car ride more enjoyable for the rider, manufactuers are planning on making in-car entertainment and information systems that use heads-up displays. This information systems' display will have alerts and blinking lights to tell the driver when it needs to take the wheel. To conclude, I think driverless are the next big thing. These cars provide safe and controlled driving. I feel that these cars are very economical and would save people a lot of money. If these cars make it to mainsteam this could change the driving world as we know it. That's why I believe that people should use driverless cars.",0,0.8055555820465088
"Have you ever wondered the emotional expressions of students? Me too, which is why the Facial Action Coding System can help solve this problem. It compares everything to a ""neutral"" face, so you can see if you're one hundred percent happy, one hundred percent sad, etc. Each emotion will be distributed in the results of the test. Dr. Paul Eckman being the creator. It can be used as an emotion indicator on students in a classroom. Dr. Paul Eckman has classified the tool to only six basic emotions, which he says,""Happiness, surprise, anger, disgust, fear, and sadnessand then associated each with characteristic movements of the facial muscles."" For example, he noticed that when people raised their eyebrows they became ""surprised."" Or if you tighten your lips, you show ""anger."" He sees signs of emotion with each expression the face makes. Video imagery is even being used to spot emotions in pictures or paintings. The pictures being able to describe the faces of the children. Dr. Huang states that,""The facial expressions for each emotion are universal."" So even though many kids have different emotional faces, each student is making the same expression. The software can even see mixed emotions, just like in ""Mona Lisa."" We make the same calculations every day. For example, if you were a teacher looking at your students, you could most likely tell how someone was feeling by the look on their face. Dr. Huang says,""Artists such as da Vinci studied human anatomy to help them paint facial muscles precisely enough to convey specific emotions."" So da Vinci used an altered version of this way back when, but was mostly mental capabilities. The value of reading the students emotions, could become very helpful in seeing if a student is having trouble in class or with friends. Muscle differences can even indicate a false emotion! The author says,""the zygomatic major (muscles that begin at your cheek bones) lift the corners of your mouth, and in a false smile the mouth is stretched sideways using the zygomatic major and a different muscle, the risorius."" So if you catch one of your students smiling sideways at you, then you know they're treating you to a fake smile. Faces don't lie... if you notice a student false smiling then you may find that they are lying. Try not to use false smiles because you might get caught. This technology is useful to sensing the emotions of the students in a classroom. If someone is having trouble with classwork, then this could help to determine the problem and find a fix. The video imagery is useful in finding emotion in old pictures from the past. Also, being able to check if someone is using a fake smile is quite handy in terms of the truth. All in all, the Facial Action Coding System is a handy tool that helps sense the students emotions.",0,0.7975295186042786
the floor wasnt made by aliens because the way its made thats how the floor is only why it has those bumps because mars is a old place but there are aliens that live there mars is a old planet made a long time ago and if i was a scientist theres no way aliens could make mars cause they still havent found aliens and aliens are smart but they aint that smart they dont have the brain to make mars if i was a scientist i wouldnt think they was aliens that made mars but it could be a possiblty that aliens made mars but they dont have the proff yet scientist are we searching to see who made mars the floor of mars are just bumps cause mars is a old plant that was made a long time ago if i was we searching mars i would know that aliens didnt build mars cause they still havent found bodies in mars. the bumps on mars could be aliens but theres no way it could because they still havent found evidence in mars that aliens made it they couldnt find no body of aliens bodys,0,0.5319074392318726
"Luke became a Sea Cowboy because he can take care of the horses,young cows,and mules that where shipped overseas. So Luke and Don signed up. Luke turned 18 before arriving in greece. Luke Bumberger had 2-part time jobs. Luke's life changed soon arter he got out of high school graduation. In August they recived orders to report to New Orleans. In August they arrived when the Pacific war eneded. In 1947 Luke made nine trips. Luke just noticed that he was on the cattle-boat trip. W.Wooster, headed for Greece-with a cargo of 335 horses. It took about two weeks to cross the Atlantic Oceanfrom eastern coast of the United States and a mouth to get to china. They had to get fed and watered two to three times a day. Bales of hay and bags of oats had to be pulled up fromthe lower holds of the ship. Stalls had to be claened. Luke also found time to have fun on board,especially on return trips after the animals had been unloaded. Cowboys played baseball and volleyball games in the empty holds where animals had been housed. Table-tennis tournaments,rencing,boxing,reading,and games also helped pass the time. But being a Seagoing Cowboy was much more than an advance for Luke Bomberger. It opened up the world to him. I'm grateful for the opportunity,"" he says. And that awareness stayed with him,leading his family to host a number of international students and exchange vistitor for many years.",0,0.8209523558616638
"Cars are almost everywhere, And as they say ''Where ever theres a car, There is polution''. Well thats not what they actually say but thats what they should be said. I mean can you just imaging the gases and smoke coming out of just one car,Its a lot right well now picture a country full of cars and trucks now thats cause for damage. limliting car use can have advantages on the world and ourselfs as a person. One city in germany is making a change for the better. In VABAN, Germany population of just about 5,500 people, About 70 percentl of the people there do not own cars as said in source three of the article,It also states that 57 percent of people sold there cars to move and live there. this plays a part in the advantge of less air polution, ''Fresh air'' when people say i need some fresh air he not really breathing fresh air unless hes sniffing a tree tahts has just gone to phtosynthisis.Not to mention the gas, In VAUBAN instead of having to use the gas for cars it can be used for other day to day things. although there is less polution in VANBAN it is nothing compared to the air polution that has already been let out but to make things better we all have to start somehwere. less air polution is good but it might take years before we can implimant a law or rule to have less cars around the world. something good that you can get out of not having a car right off the bat is less stress and being calm.''When i had car i was always tense, i am much happier this way.(source 3) heidrun walker, a media trainer and a mother of two stated that. Now she dose not have to wait in traffic of rush hour to go pick up her kids from school or get groceries all of that is a walk away. Daily excrsics and a nice walk. This is just another couple of advantages that people can get from not having a car. In my opinion people don't need cars if places are two blocks away. i see it as an acsesorie, Or another toy to play with, But this toy has a cost. If the world for at least one day stoped using cars, They will under stand what is is to live in this small town of 5,500 people are who happy with there life style, hopfully they will understand the advantages towards not having a car.",0,0.8383886218070984
"Students tend to forget the curricular over the long period of not being at school. I would understand because my middle school required everyone to be assign on either projects/assignments over summer, to assure our learning. Having the teacher design the summer project is better then having students design them for many reasons. Teachers know what to put into the summer project and know that the students would use their knowledge to complete the assignment. Teachers have the ability to acquire the knowledge that they teach to their students and assign the projects to the students' understanding. I have done a summer project in middle school just so I would not forget my studies. Plus, to maintain their knowledge it would have been school related, in order to continue their learning process. It would make the student feel at ease when coming back to school. Students would have forgotten the subjects over the summer break by the time they start school again. Knowing that they would, requiring them to complete a summer project is appropriate. From my experience, I know that in math they start to review a little of the course that I took last year to prepare me for the math that I would take this year. To be ready for the next curricular, students need to review themselves over break to know the basic understanding of what the other subject is going to build off on. Which is the reason on having the teachers to create the project base on the subjects that they learned throughout the course. Although having to work on a project over summer can be a positive outcome, there are negative outcome with it. The project that the teachers would make, can be boring and students do not want to have a summer project to ruin their summer break. I would have given up and procrastinate whenever there is a project assign to me over break. If the student design the project it would not very educational, they would not know what to do on the project. Having a teacher-designed project is important to their education and to the school. Their lack of understanding of creating a summer project that has to be important to their electives and their learning. In conclusion, having the teacher to design a summer project is purely out of knowledge within the curricular that they teach to the students themselves. Keeping up with the students' education is important to boast their confidence to the next subject. The students would understand the requirement of their project if the teacher created the project instead of the students. Acquiring the course throughout the summer break would help with their next subject and obtaining a recall on the course.",0,0.771195113658905
